,あ,い,う,え,お,か,き,く,け,こ,さ,し,す,せ,そ,た,ち,つ,て,と,な,に,ぬ,ね,の,は,ひ,ふ,へ,ほ,ま,み,む,め,も,や,ゆ,よ,ら,り,る,れ,ろ,わ,ゔ,が,ぎ,ぐ,げ,ご,ざ,じ,ず,ぜ,ぞ,だ,ぢ,づ,で,ど,ば,び,ぶ,べ,ぼ,ぱ,ぴ,ぷ,ぺ,ぽ
ち,0.09409888357256778,1.403453689167975,4.155487804878049,0.2903225806451613,0.08948194662480377,0.22315035799522673,0.792156862745098,2.1862745098039214,0.49166666666666664,0.2845528455284553,0.15883668903803133,0.4338689740420272,0.8458149779735683,0.05392156862745098,0.20155038759689922,0.2668977469670711,1.0,1.6766467065868262,0.2080536912751678,0.3854625550660793,0.14918414918414918,0.1873015873015873,0.3333333333333333,0.9636363636363636,0.5378151260504201,0.08753315649867374,0.06166219839142091,0.24022346368715083,0.06976744186046512,0.10476190476190476,0.3864864864864865,0.21961620469083157,1.0467289719626167,0.6935483870967742,0.09154929577464789,0.6430868167202572,0.6875,0.5960591133004927,3.0,1.4625850340136055,13.38888888888889,0.7647058823529411,1.4179104477611941,0.5,,0.6774193548387096,0.9836065573770492,1.4901960784313726,0.49019607843137253,0.5483870967741935,0.65625,0.43873517786561267,11.2,0.4375,0.3,0.4690265486725664,1.5,1.0,0.2236842105263158,1.0114942528735633,0.6162790697674418,0.9302325581395349,1.578125,0.27906976744186046,0.42857142857142855,0.6470588235294118,0.5,1.3103448275862069,0.03571428571428571,0.3181818181818182
つ,0.040345821325648415,0.75,2.6315789473684212,0.3291139240506329,0.2727272727272727,0.17416829745596868,0.6052631578947368,0.7613636363636364,0.2596685082872928,0.19069767441860466,0.10954063604240283,0.2749658002735978,0.31840796019900497,0.04240282685512368,0.046511627906976744,0.29457364341085274,0.5964285714285714,1.0,0.2361111111111111,0.30158730158730157,0.1987179487179487,0.15730337078651685,1.0,0.6774193548387096,0.8461538461538461,0.035856573705179286,0.03317535545023697,0.04428044280442804,0.01639344262295082,0.023391812865497075,0.49743589743589745,0.7202797202797203,0.6140350877192983,0.4805194805194805,0.17391304347826086,1.0,0.13934426229508196,0.3382352941176471,1.4285714285714286,0.844311377245509,3.413793103448276,0.17525773195876287,0.6330275229357798,1.2413793103448276,,0.18811881188118812,0.5873015873015873,0.2909090909090909,0.32231404958677684,0.1375,0.07017543859649122,0.1949685534591195,1.0434782608695652,0.13333333333333333,0.0,0.22556390977443608,inf,1.0,0.14864864864864866,0.3047619047619048,0.25287356321839083,0.26666666666666666,0.21138211382113822,0.12244897959183673,0.20481927710843373,0.05,0.0,0.43243243243243246,0.05263157894736842,0.10810810810810811
て,0.37320574162679426,5.423529411764706,11.466666666666667,0.582089552238806,0.7127659574468085,0.8974358974358975,3.9242424242424243,5.327868852459017,2.090909090909091,0.9213483146067416,0.5972222222222222,1.8095238095238095,3.8550724637681157,0.2727272727272727,0.45454545454545453,2.909090909090909,4.806451612903226,4.235294117647059,1.0,3.0142857142857142,1.5217391304347827,1.0,2.75,1.7777777777777777,2.2941176470588234,0.1728395061728395,0.36363636363636365,0.36036036036036034,0.0,0.1388888888888889,1.102803738317757,1.44,7.2727272727272725,0.9705882352941176,0.3684210526315789,6.095238095238095,1.5,3.6,3.0408163265306123,3.6458333333333335,8.541666666666666,1.7692307692307692,1.7317073170731707,2.8,,2.357142857142857,1.368421052631579,2.193548387096774,0.5333333333333333,1.9166666666666667,1.6363636363636365,1.0,35.333333333333336,1.1428571428571428,1.0,0.9117647058823529,,1.0,0.36585365853658536,1.68,0.6829268292682927,0.9583333333333334,0.9736842105263158,0.3125,0.4090909090909091,0.20588235294117646,0.631578947368421,1.0555555555555556,0.07692307692307693,0.4166666666666667
と,0.13033175355450238,2.2780612244897958,5.565749235474006,0.31362467866323906,0.29141716566866266,0.508130081300813,1.7348242811501597,2.87,0.8555555555555555,0.4790697674418605,0.26649076517150394,0.9545454545454546,1.0,0.17486338797814208,0.16363636363636364,0.7859327217125383,2.5942857142857143,3.3157894736842106,0.33175355450236965,1.0,0.38589211618257263,0.4716981132075472,0.21428571428571427,0.9078947368421053,0.9910714285714286,0.1021021021021021,0.125,0.16171003717472118,0.035398230088495575,0.10362694300518134,0.47854077253218885,0.8055555555555556,2.1176470588235294,0.4492753623188406,0.2019704433497537,2.260869565217391,0.64,1.4814814814814814,1.315126050420168,1.2117647058823529,5.2784810126582276,0.28823529411764703,1.1141304347826086,1.819047619047619,,0.6893203883495146,0.96875,0.6405228758169934,0.6097560975609756,0.6081081081081081,0.5,0.4282115869017632,10.833333333333334,0.26666666666666666,0.30434782608695654,0.4918918918918919,0.0,2.0,0.2183406113537118,1.1503267973856208,0.4068627450980392,0.4083333333333333,0.6956521739130435,0.10191082802547771,0.15151515151515152,0.13297872340425532,0.10869565217391304,0.4742857142857143,0.05063291139240506,0.0625
な,0.0963855421686747,3.6148148148148147,8.929824561403509,0.8110236220472441,1.0909090909090908,0.8080357142857143,6.060975609756097,5.035714285714286,3.40625,1.9,0.7446808510638298,3.1125,1.7454545454545454,0.5081967213114754,0.23333333333333334,1.1639344262295082,6.703125,5.032258064516129,0.6571428571428571,2.5913978494623655,1.0,0.8867924528301887,0.75,3.5,3.85,0.24489795918367346,0.12903225806451613,0.2875816993464052,0.16666666666666666,0.44680851063829785,1.2,2.36,4.2631578947368425,1.325,0.5185185185185185,4.054545454545455,0.8444444444444444,3.8529411764705883,3.046511627906977,4.576271186440678,7.4375,0.6538461538461539,3.267857142857143,4.585365853658536,,0.6410256410256411,4.416666666666667,0.7708333333333334,1.4848484848484849,2.9,1.5,1.2520325203252032,10.571428571428571,1.25,1.1428571428571428,1.5609756097560976,inf,1.0,0.5714285714285714,2.2051282051282053,0.6727272727272727,0.8709677419354839,1.1272727272727272,0.2972972972972973,0.43333333333333335,0.1509433962264151,0.1111111111111111,0.7631578947368421,0.0,0.25
に,0.2802197802197802,8.895522388059701,16.72,1.22,0.5700934579439252,0.8846153846153846,5.068181818181818,5.9625,1.7916666666666667,1.0574712643678161,0.44047619047619047,2.2302158273381294,3.746268656716418,0.425,0.5555555555555556,1.7710843373493976,5.338983050847458,6.357142857142857,1.0,2.12,1.127659574468085,1.0,0.8,3.857142857142857,5.076923076923077,0.32432432432432434,0.2,0.6842105263157895,0.058823529411764705,0.2727272727272727,1.232394366197183,1.2439024390243902,2.9393939393939394,2.8,0.2857142857142857,6.0,1.4545454545454546,4.541666666666667,5.457142857142857,5.96969696969697,7.0344827586206895,0.8928571428571429,1.8,3.263157894736842,,1.52,5.7272727272727275,2.066666666666667,2.1818181818181817,3.5454545454545454,0.8947368421052632,0.7165354330708661,12.285714285714286,0.6363636363636364,0.6,1.1702127659574468,,3.0,0.3333333333333333,2.7948717948717947,0.7045454545454546,1.5,2.6486486486486487,0.30303030303030304,0.52,0.26666666666666666,0.1,2.6,0.17647058823529413,0.3181818181818182
ぬ,0.35135135135135137,1.8125,2.3333333333333335,0.3103448275862069,0.19047619047619047,0.21621621621621623,2.0,1.8181818181818181,3.0,0.2608695652173913,0.12,0.48484848484848486,2.6666666666666665,0.2222222222222222,1.0,1.3333333333333333,3.0,1.0,0.36363636363636365,4.666666666666667,1.3333333333333333,1.25,1.0,0.0,1.8,0.25,0.3333333333333333,0.6,,0.25,0.5517241379310345,0.8461538461538461,6.5,1.2222222222222223,0.0,1.8333333333333333,2.0,0.6666666666666666,1.15,3.625,2.3,0.42857142857142855,0.9166666666666666,3.0,,1.0,0.5,0.6666666666666666,inf,0.3333333333333333,2.0,0.2222222222222222,inf,inf,,1.6666666666666667,,inf,0.08333333333333333,1.1111111111111112,0.75,0.8333333333333334,0.2727272727272727,0.45454545454545453,0.8,0.0,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285
ね,0.2112676056338028,1.2777777777777777,3.7872340425531914,0.13513513513513514,0.06306306306306306,0.36,0.6,1.027027027027027,1.3333333333333333,0.3488372093023256,0.296875,0.45045045045045046,2.3260869565217392,0.18421052631578946,0.02631578947368421,0.5172413793103449,1.0377358490566038,1.4761904761904763,0.5625,1.1014492753623188,0.2857142857142857,0.25925925925925924,inf,1.0,0.32142857142857145,0.23880597014925373,0.06666666666666667,0.42857142857142855,0.0,0.0,0.4823529411764706,0.4339622641509434,2.5789473684210527,0.68,0.0967741935483871,0.90625,0.8,0.46511627906976744,4.7,2.6206896551724137,7.636363636363637,0.6521739130434783,2.7142857142857144,2.25,,0.7368421052631579,0.7894736842105263,2.25,0.6363636363636364,0.4117647058823529,1.5555555555555556,0.6739130434782609,11.333333333333334,0.5,0.0,0.5384615384615384,,inf,0.13333333333333333,2.6470588235294117,1.0,1.1,1.3846153846153846,0.38461538461538464,0.625,0.3333333333333333,0.45454545454545453,1.6923076923076923,0.0,0.18181818181818182
の,0.2393617021276596,1.1594202898550725,4.435897435897436,0.6037735849056604,0.4444444444444444,0.372972972972973,1.6101694915254237,2.409090909090909,1.7241379310344827,0.6870229007633588,0.3469387755102041,0.6353591160220995,1.5901639344262295,0.17647058823529413,0.11627906976744186,0.43410852713178294,1.859375,1.1818181818181819,0.4358974358974359,1.009009009009009,0.2597402597402597,0.19696969696969696,0.5555555555555556,3.111111111111111,1.0,0.07407407407407407,0.05747126436781609,0.1391304347826087,0.14285714285714285,0.06382978723404255,0.5454545454545454,0.5858585858585859,1.162162162162162,0.5172413793103449,0.3,1.7,0.4838709677419355,0.8055555555555556,3.5185185185185186,2.5714285714285716,3.4285714285714284,1.1333333333333333,2.4615384615384617,0.925,,0.3793103448275862,4.8,1.1724137931034482,1.4166666666666667,0.5714285714285714,0.1,0.39603960396039606,6.142857142857143,1.0,0.6666666666666666,0.5263157894736842,,0.0,0.4666666666666667,3.0476190476190474,0.7083333333333334,2.0,0.84,0.3157894736842105,0.36363636363636365,0.0,0.13333333333333333,1.0,0.05555555555555555,0.14285714285714285
は,1.1475409836065573,18.027027027027028,48.96,3.375,3.8292682926829267,3.485294117647059,6.03125,9.459016393442623,8.583333333333334,4.787234042553192,1.6666666666666667,3.3548387096774195,12.590909090909092,1.5263157894736843,0.9285714285714286,5.333333333333333,11.424242424242424,27.88888888888889,5.785714285714286,9.794117647058824,4.083333333333333,3.0833333333333335,4.0,4.1875,13.5,1.0,2.3,1.972972972972973,0.3333333333333333,0.6666666666666666,5.565217391304348,6.733333333333333,12.8,8.181818181818182,1.4705882352941178,21.833333333333332,6.545454545454546,6.375,9.785714285714286,10.151515151515152,46.285714285714285,20.666666666666668,10.23076923076923,32.6,,5.2727272727272725,16.4,6.846153846153846,3.923076923076923,7.0,3.75,4.5588235294117645,45.0,3.5,0.5,4.333333333333333,inf,2.0,4.083333333333333,11.6,3.1818181818181817,10.333333333333334,2.4,1.5,2.6,3.5,inf,5.230769230769231,1.25,4.0
ひ,1.027027027027027,23.857142857142858,64.5,5.066666666666666,4.782608695652174,5.222222222222222,27.40909090909091,32.53333333333333,5.588235294117647,4.575,4.294117647058823,8.362068965517242,15.333333333333334,0.6521739130434783,2.125,4.0,16.217391304347824,30.142857142857142,2.75,8.0,7.75,5.0,3.0,15.0,17.4,0.43478260869565216,1.0,2.2666666666666666,0.16666666666666666,0.42857142857142855,11.052631578947368,19.5,8.857142857142858,20.75,3.3333333333333335,35.666666666666664,5.375,7.181818181818182,25.666666666666668,14.777777777777779,19.2,3.875,15.75,72.0,,4.714285714285714,9.428571428571429,16.0,6.857142857142857,8.0,6.333333333333333,6.473684210526316,inf,3.6666666666666665,inf,3.111111111111111,inf,inf,4.0,6.6,5.833333333333333,7.6,5.4,5.333333333333333,1.75,1.0,2.0,36.0,0.5,3.0
ふ,0.6763636363636364,6.043478260869565,16.426666666666666,1.150943396226415,1.6538461538461537,1.6962962962962962,7.862068965517241,6.704761904761905,6.166666666666667,2.303921568627451,1.119047619047619,2.5,4.391608391608392,0.4588235294117647,0.6176470588235294,3.75,4.162790697674419,22.583333333333332,2.775,6.183908045977011,3.477272727272727,1.4615384615384615,1.6666666666666667,2.3333333333333335,7.1875,0.5068493150684932,0.4411764705882353,1.0,0.16666666666666666,0.6052631578947368,1.9391304347826086,2.4,9.92,0.96,0.7435897435897436,8.67741935483871,2.275,5.4,5.014084507042254,4.698630136986301,12.91304347826087,1.3488372093023255,3.1166666666666667,2.6511627906976742,,1.8484848484848484,3.2857142857142856,2.8676470588235294,0.896551724137931,1.625,1.76,1.8679245283018868,17.692307692307693,1.5384615384615385,0.8571428571428571,2.8157894736842106,inf,1.0,0.84375,5.392156862745098,1.0163934426229508,2.6,1.6666666666666667,0.45652173913043476,0.4146341463414634,0.37777777777777777,0.8947368421052632,2.25,0.25,0.25
へ,5.857142857142857,34.5,50.166666666666664,inf,6.5,11.666666666666666,29.666666666666668,47.333333333333336,16.0,26.0,6.333333333333333,13.6,78.0,4.0,4.0,11.0,14.333333333333334,61.0,inf,28.25,6.0,17.0,,inf,7.0,3.0,6.0,6.0,1.0,6.0,39.0,8.5,inf,inf,inf,19.0,22.0,inf,inf,inf,114.0,inf,29.0,inf,,inf,inf,inf,inf,11.0,inf,inf,inf,5.0,inf,inf,,,10.0,28.333333333333332,9.0,inf,3.5,6.0,5.0,6.0,inf,18.0,0.0,inf
ほ,1.1428571428571428,24.238095238095237,117.625,5.666666666666667,2.619047619047619,4.083333333333333,20.11764705882353,39.27272727272727,4.7272727272727275,6.1875,2.888888888888889,6.644444444444445,21.8,2.0,1.3333333333333333,2.911764705882353,9.545454545454545,42.75,7.2,9.65,2.238095238095238,3.6666666666666665,4.0,inf,15.666666666666666,1.5,2.3333333333333335,1.6521739130434783,0.16666666666666666,1.0,4.5,3.310344827586207,43.5,26.0,2.3333333333333335,9.615384615384615,6.285714285714286,6.636363636363637,62.75,16.4,80.0,11.5,15.5,9.857142857142858,,7.75,8.8,34.5,10.0,5.666666666666667,6.0,8.090909090909092,inf,inf,1.5,4.5,,inf,5.0,34.333333333333336,8.0,9.2,33.0,2.3333333333333335,inf,3.3333333333333335,2.0,18.0,3.0,inf
ま,0.43891402714932126,1.5781710914454277,4.751269035532995,0.8571428571428571,0.5324675324675324,0.5976470588235294,1.9490196078431372,2.1261682242990654,1.7058823529411764,1.0216606498194947,0.5543478260869565,0.9861431870669746,3.8092105263157894,0.308411214953271,0.2807017543859649,0.6965944272445821,2.5874125874125875,2.0103092783505154,0.9067796610169492,2.0896860986547083,0.8333333333333334,0.8114285714285714,1.8125,2.073170731707317,1.8333333333333333,0.1796875,0.09047619047619047,0.515695067264574,0.02564102564102564,0.2222222222222222,1.0,0.9162995594713657,3.5892857142857144,1.1538461538461537,0.6351351351351351,2.2033898305084745,1.4025974025974026,1.3764705882352941,4.397590361445783,5.294871794871795,33.8125,1.3695652173913044,4.5,2.225806451612903,,1.441860465116279,1.4545454545454546,3.5757575757575757,1.53125,0.9137931034482759,1.5238095238095237,1.3025210084033614,27.0,1.2666666666666666,0.7777777777777778,1.1886792452830188,0.0,1.0,1.265625,4.682539682539683,1.4745762711864407,1.15,1.7037037037037037,0.5625,0.3404255319148936,0.48717948717948717,0.47619047619047616,1.625,0.36363636363636365,0.5
み,0.23121387283236994,1.6870748299319729,6.325153374233129,0.9807692307692307,0.4738372093023256,0.6579710144927536,2.6682464454976302,2.526315789473684,2.8684210526315788,1.3045685279187818,0.32272727272727275,1.4967741935483871,2.312977099236641,0.2826086956521739,0.32653061224489793,0.5361842105263158,4.553398058252427,1.3883495145631068,0.6944444444444444,1.2413793103448276,0.423728813559322,0.803921568627451,1.1818181818181819,2.3043478260869565,1.706896551724138,0.1485148514851485,0.05128205128205128,0.4166666666666667,0.11764705882352941,0.3020833333333333,1.0913461538461537,1.0,2.1228070175438596,1.9375,0.4418604651162791,1.394904458598726,0.7887323943661971,0.8396946564885496,17.85,6.088888888888889,25.75,1.9473684210526316,4.696969696969697,2.1315789473684212,,0.9411764705882353,3.15,2.3333333333333335,1.6666666666666667,0.9166666666666666,1.7692307692307692,1.3775510204081634,14.875,0.7777777777777778,0.6666666666666666,1.1538461538461537,inf,1.5,1.2,2.8333333333333335,1.1951219512195121,2.0555555555555554,3.608695652173913,0.6666666666666666,0.5416666666666666,0.7857142857142857,1.75,3.6363636363636362,0.0,0.6666666666666666
