,あ,い,う,え,お,か,き,く,け,こ,さ,し,す,せ,そ,た,ち,つ,て,と,な,に,ぬ,ね,の,は,ひ,ふ,へ,ほ,ま,み,む,め,も,や,ゆ,よ,ら,り,る,れ,ろ,わ,ゔ,が,ぎ,ぐ,げ,ご,ざ,じ,ず,ぜ,ぞ,だ,ぢ,づ,で,ど,ば,び,ぶ,べ,ぼ,ぱ,ぴ,ぷ,ぺ,ぽ
や,0.0,1.2040816326530612,6.588235294117647,0.7692307692307693,0.3488372093023256,0.2898550724637681,1.3695652173913044,2.15,1.2307692307692308,0.7045454545454546,0.13953488372093023,0.9195402298850575,0.5,0.24,0.2222222222222222,0.4827586206896552,2.641025641025641,1.625,0.36,0.6333333333333333,0.5263157894736842,0.34615384615384615,inf,3.0,1.0,0.0,0.045454545454545456,0.07692307692307693,0.25,0.05555555555555555,0.6875,0.828125,0.18181818181818182,1.7272727272727273,1.3846153846153846,1.0,0.6923076923076923,0.5882352941176471,4.444444444444445,3.217391304347826,inf,0.7857142857142857,1.1333333333333333,1.1666666666666667,,0.16666666666666666,0.8823529411764706,4.0,0.4166666666666667,0.22727272727272727,0.4,0.8095238095238095,inf,0.125,0.0,0.3076923076923077,,0.0,0.8333333333333334,0.6666666666666666,1.7272727272727273,0.5,0.4,0.8,0.2222222222222222,0.16666666666666666,0.0,0.0,,0.0
ゆ,0.3333333333333333,3.380952380952381,9.0,1.125,0.16666666666666666,0.3939393939393939,0.7045454545454546,3.0,1.8571428571428572,0.3448275862068966,0.08108108108108109,0.5,0.8333333333333334,0.08333333333333333,0.0,2.0,1.0,13.5,0.5,0.4375,1.1428571428571428,0.6363636363636364,0.0,0.8,inf,0.18181818181818182,0.23076923076923078,0.5,0.25,0.14285714285714285,0.5,2.1818181818181817,1.5,1.3,0.6666666666666666,1.4444444444444444,1.0,2.2,1.25,5.875,3.0,0.4,1.2,1.4,,0.5714285714285714,2.0,1.0,0.875,1.3333333333333333,2.0,0.46153846153846156,inf,inf,0.0,0.25,,1.0,1.25,1.0,0.6,1.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.0,inf,0.3333333333333333
よ,0.0,3.125,14.6,0.4,0.29411764705882354,0.4375,1.0,5.75,0.391304347826087,0.4444444444444444,0.16666666666666666,0.6354166666666666,0.5,0.21875,0.29411764705882354,0.2222222222222222,1.4166666666666667,4.625,0.5,0.625,1.0,0.4375,inf,1.0,3.0,0.16666666666666666,0.14285714285714285,0.15,0.0,0.1111111111111111,0.8181818181818182,0.96875,1.0,1.0,0.7142857142857143,1.7,0.45454545454545453,1.0,1.8333333333333333,4.454545454545454,8.0,1.375,1.0,0.375,,4.5,1.6,0.125,0.2222222222222222,2.0,0.1111111111111111,0.35714285714285715,1.3333333333333333,0.16666666666666666,0.0,0.125,,inf,0.5,1.0,0.45454545454545453,1.5714285714285714,0.5555555555555556,0.6,0.375,0.0,0.0,0.0,,0.0
ら,0.02,0.8913043478260869,2.4827586206896552,0.0,0.06976744186046512,0.171875,0.6666666666666666,1.2222222222222223,0.09090909090909091,0.10526315789473684,0.04081632653061224,0.10810810810810811,0.8,0.15384615384615385,0.0,0.2916666666666667,0.5,1.2666666666666666,0.043478260869565216,0.75,0.21052631578947367,0.10526315789473684,0.25,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.03333333333333333,0.5625,0.25,0.07692307692307693,0.225,0.8,0.5454545454545454,1.0,2.1666666666666665,10.0,0.6666666666666666,0.15384615384615385,0.35714285714285715,,0.2857142857142857,0.625,1.75,0.3333333333333333,0.5384615384615384,0.6,0.23809523809523808,0.25,0.0,0.0,1.0,,0.0,0.5,1.3333333333333333,0.35714285714285715,0.3333333333333333,2.5,0.0,0.18181818181818182,0.42857142857142855,2.0,0.875,0.0,0.0
り,0.034482758620689655,0.7348484848484849,2.3950617283950617,0.11428571428571428,0.005988023952095809,0.1282051282051282,0.45098039215686275,1.393939393939394,0.08695652173913043,0.061224489795918366,0.029411764705882353,0.24358974358974358,0.21052631578947367,0.03636363636363636,0.0,0.06741573033707865,0.375,0.6428571428571429,0.12727272727272726,0.3902439024390244,0.056179775280898875,0.016666666666666666,0.0,0.14705882352941177,0.09375,0.05511811023622047,0.05982905982905983,0.08,0.0,0.06521739130434782,0.07407407407407407,0.05660377358490566,0.65,0.12121212121212122,0.018518518518518517,0.3108108108108108,0.1702127659574468,0.22448979591836735,0.46153846153846156,1.0,8.333333333333334,0.35714285714285715,0.6,0.05714285714285714,,0.2916666666666667,0.45,1.2,0.5,0.5625,0.0,0.16923076923076924,4.0,0.2,0.0,0.07407407407407407,,0.0,0.0,0.3548387096774194,0.23809523809523808,0.26666666666666666,0.375,0.0,0.1875,0.5,0.0,1.3333333333333333,0.0,0.25
る,0.0273972602739726,0.425,0.3333333333333333,0.0,0.027777777777777776,0.03278688524590164,0.15384615384615385,0.08,0.0,0.0,0.0,0.018518518518518517,0.1016949152542373,0.0,0.125,0.041666666666666664,0.08695652173913043,0.1875,0.05263157894736842,0.1935483870967742,0.125,0.0,0.0,0.0,0.09090909090909091,0.02564102564102564,0.047619047619047616,0.12903225806451613,0.0,0.0,0.0,0.0,1.25,0.0,0.03333333333333333,0.0,0.3333333333333333,0.125,0.1,0.12,1.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.125,0.25,0.0,0.08695652173913043,1.0,0.0,,0.05555555555555555,,0.0,0.0,0.08333333333333333,0.13043478260869565,0.14285714285714285,0.14285714285714285,0.0,0.058823529411764705,0.0,0.25,0.10526315789473684,0.16666666666666666,0.14285714285714285
れ,0.12195121951219512,4.2631578947368425,5.466666666666667,0.6666666666666666,0.024390243902439025,0.41025641025641024,0.9523809523809523,1.894736842105263,0.2857142857142857,0.29411764705882354,0.21428571428571427,0.47619047619047616,1.5,0.0,0.0,0.8,0.46153846153846156,2.6363636363636362,0.1111111111111111,0.8125,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.35714285714285715,0.25,1.0,0.6666666666666666,0.08333333333333333,1.2727272727272727,2.5,0.7272727272727273,1.5,2.8,inf,1.0,inf,0.0,,0.5714285714285714,1.0,3.0,1.0,6.0,3.0,0.7777777777777778,0.5,,,0.7,,0.0,0.8571428571428571,1.8333333333333333,2.0,0.0,inf,0.0,1.0,1.0,1.0,1.5,0.0,inf
ろ,0.10714285714285714,2.310344827586207,5.761904761904762,0.5,0.08333333333333333,0.5172413793103449,1.4736842105263157,3.25,0.5454545454545454,0.0967741935483871,0.037037037037037035,0.9333333333333333,0.6666666666666666,0.125,0.2222222222222222,0.6666666666666666,0.9473684210526315,1.4666666666666666,0.23076923076923078,1.1,0.125,0.17647058823529413,,0.1,0.2857142857142857,0.08333333333333333,0.05263157894736842,0.1875,0.0,0.0,0.07142857142857142,0.15,1.1428571428571428,0.5,0.0,0.8823529411764706,0.8333333333333334,1.0,6.5,1.6666666666666667,inf,0.0,1.0,1.0,,0.8,0.5,4.5,2.0,0.45454545454545453,0.3333333333333333,0.75,1.0,1.0,0.0,1.0,,,0.16666666666666666,0.7777777777777778,1.0,0.8,1.5,0.0,0.5714285714285714,0.3333333333333333,0.0,2.3333333333333335,0.0,0.0
わ,0.05555555555555555,3.7142857142857144,2.736842105263158,1.4,0.2857142857142857,0.38461538461538464,2.0,2.909090909090909,3.0,0.42857142857142855,0.8235294117647058,1.206896551724138,2.3333333333333335,0.2222222222222222,0.0,1.3846153846153846,2.9285714285714284,1.4285714285714286,1.8333333333333333,2.111111111111111,0.46153846153846156,1.4166666666666667,0.0,2.0,8.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.7142857142857143,1.0526315789473684,1.0,13.0,5.0,0.8571428571428571,0.7142857142857143,2.6666666666666665,2.8,17.5,inf,inf,1.0,1.0,,0.6666666666666666,0.8333333333333334,2.0,1.3333333333333333,0.16666666666666666,0.5,1.4444444444444444,inf,,,0.16666666666666666,,0.0,1.0,1.7142857142857142,5.0,2.4,inf,inf,,2.0,,inf,,
ゔ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
が,0.2222222222222222,6.0,42.333333333333336,0.6,0.0,1.0,4.222222222222222,13.75,0.625,0.3333333333333333,0.4444444444444444,0.6153846153846154,2.0,0.2857142857142857,0.4444444444444444,0.8571428571428571,4.333333333333333,9.666666666666666,0.16666666666666666,1.0,1.5,0.5,0.0,0.25,inf,0.23076923076923078,0.3,1.0,0.0,0.0,1.0,0.75,3.0,1.75,0.3333333333333333,6.0,1.75,0.2222222222222222,3.5,3.4285714285714284,inf,1.75,1.25,1.5,,1.0,0.5,inf,0.0,inf,0.0,1.75,0.6666666666666666,inf,1.0,0.3333333333333333,,,1.0,0.625,3.0,1.0,1.5,0.0,0.2,,inf,inf,,inf
ぎ,0.0,2.1818181818181817,4.416666666666667,0.0,0.0,0.12903225806451613,1.0625,5.222222222222222,0.14285714285714285,0.25,0.0,0.5348837209302325,0.6,0.0,0.0,0.16666666666666666,0.5,1.0,0.8333333333333334,0.6666666666666666,0.0,0.08333333333333333,inf,0.7142857142857143,0.14285714285714285,0.038461538461538464,0.2608695652173913,0.3,0.0,0.16666666666666666,0.8333333333333334,0.375,0.75,0.2857142857142857,0.3333333333333333,1.1333333333333333,0.5,0.625,1.6,2.2222222222222223,inf,1.0,2.0,1.2,,2.0,1.0,1.5,0.25,0.23076923076923078,6.5,0.7058823529411765,inf,0.0,,0.375,,,0.6,0.18181818181818182,0.6666666666666666,0.0,0.4,0.0,1.0,2.0,,4.0,,inf
ぐ,0.125,5.833333333333333,4.3,0.06666666666666667,0.2,0.25,0.8666666666666667,7.333333333333333,0.8,0.625,0.1,0.3125,0.3333333333333333,0.0,0.16666666666666666,0.0,0.8571428571428571,2.3333333333333335,0.5,0.625,0.5,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.5454545454545454,0.4444444444444444,inf,3.0,0.14285714285714285,0.25,1.0,8.0,0.5714285714285714,0.8333333333333334,5.0,0.3333333333333333,0.2222222222222222,0.5,,0.0,0.6666666666666666,1.0,inf,0.0,inf,0.7142857142857143,inf,4.0,,0.375,,,0.3333333333333333,0.7333333333333333,0.08333333333333333,0.6666666666666666,0.6153846153846154,0.0,0.05263157894736842,0.3333333333333333,1.0,0.6,0.0,0.0
げ,0.05,13.5,17.166666666666668,0.0,0.045454545454545456,0.5333333333333333,2.5,2.5238095238095237,0.0,0.875,0.0,1.3636363636363635,2.0,0.125,1.0,1.0,0.5,2.857142857142857,0.4,0.7692307692307693,0.6666666666666666,0.09090909090909091,,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.125,0.25,0.2727272727272727,0.5,2.0,0.0,2.4,1.1428571428571428,4.5,3.0,2.0,8.0,1.0,0.5,0.75,,inf,4.0,0.0,1.0,0.5,0.3333333333333333,2.0,inf,inf,0.0,2.0,,,0.3333333333333333,3.0,inf,inf,0.0,,1.0,1.0,inf,inf,,inf
ご,0.0,4.095238095238095,21.75,0.6,0.45454545454545453,0.8421052631578947,3.230769230769231,8.222222222222221,1.2857142857142858,1.2727272727272727,0.3333333333333333,2.5294117647058822,1.6666666666666667,0.42857142857142855,0.7142857142857143,0.625,3.3333333333333335,11.333333333333334,1.5,1.5555555555555556,0.42857142857142855,0.4444444444444444,,5.0,4.0,0.1111111111111111,0.2727272727272727,1.0,0.0,0.2727272727272727,1.6666666666666667,1.2,1.0,3.0,0.6666666666666666,4.4,0.75,0.5,1.8571428571428572,1.7777777777777777,4.0,0.16666666666666666,2.2,6.0,,0.0,4.333333333333333,inf,2.0,1.0,4.0,1.0,inf,1.0,0.0,0.5,,,,1.0,3.0,1.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,inf,,1.0
ざ,0.1,6.5,76.0,0.0,0.1,1.125,8.666666666666666,8.25,2.0,0.2727272727272727,0.0,0.8666666666666667,2.5,0.3333333333333333,2.0,0.8571428571428571,2.0,10.0,0.5,1.0,inf,inf,inf,0.6,,0.0,0.25,0.5,0.0,0.5,1.25,2.0,inf,inf,0.0,2.5,0.5,9.0,1.6666666666666667,inf,inf,0.3333333333333333,3.0,2.0,,inf,0.15384615384615385,0.0,3.0,0.25,1.0,2.0,inf,0.0,inf,0.0,,,0.0,0.4,1.0,0.0,0.5,0.0,,,1.0,0.0,,
じ,0.06666666666666667,4.426470588235294,18.25,0.4583333333333333,0.06172839506172839,0.6029411764705882,2.16,7.75,0.3684210526315789,0.1917808219178082,0.109375,0.9506172839506173,0.20588235294117646,0.08333333333333333,0.4,0.2708333333333333,1.8928571428571428,4.826086956521739,0.5,0.7741935483870968,0.15555555555555556,0.24,0.0,0.5,1.1666666666666667,0.14705882352941177,0.2222222222222222,0.2653061224489796,0.0,0.13043478260869565,0.3939393939393939,0.2127659574468085,1.8888888888888888,0.7,0.5625,1.2352941176470589,2.1666666666666665,2.8,4.2,5.909090909090909,11.5,1.2857142857142858,1.3333333333333333,0.6923076923076923,,0.5714285714285714,1.4166666666666667,1.4,0.5,1.0,0.5,1.0,4.5,0.75,0.0,0.3181818181818182,,,1.0,1.1111111111111112,1.1428571428571428,2.0,0.7272727272727273,0.5,0.8,0.42857142857142855,inf,12.0,0.0,0.0
ず,0.0,1.125,1.2666666666666666,0.6,0.0,0.0,0.47058823529411764,0.5555555555555556,1.0,0.0,0.07142857142857142,0.15,0.0625,0.0,0.0,0.42857142857142855,0.2,1.2,0.0,0.2,0.0,0.16666666666666666,,,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13636363636363635,0.3333333333333333,0.2,0.09090909090909091,0.0,0.0,0.75,4.0,0.25,1.0,2.0,1.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,,0.0,0.6,,,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,0.0
ぜ,0.0,56.0,69.0,0.0,0.0,0.8571428571428571,4.0,inf,inf,0.5,0.0,1.2857142857142858,0.2,2.0,0.0,1.0,4.0,16.0,2.0,5.0,1.0,2.0,,0.3333333333333333,0.0,0.0,2.0,inf,,,3.0,inf,2.0,1.0,inf,8.0,0.0,6.0,inf,5.0,inf,,1.0,,,0.0,inf,0.25,0.0,1.0,inf,1.3333333333333333,,,,1.0,,,,inf,inf,,inf,0.0,0.0,inf,inf,inf,,
ぞ,,inf,inf,0.0,0.6666666666666666,inf,7.0,inf,inf,0.0,1.0,6.0,,0.0,,1.0,inf,inf,0.0,5.0,0.0,inf,,inf,inf,inf,0.0,inf,,2.0,inf,0.0,,,,inf,inf,inf,inf,inf,,,inf,,,1.0,,,inf,inf,0.0,inf,inf,,,,,,inf,0.0,,inf,,,,,,,,
だ,0.08695652173913043,8.076923076923077,28.75,0.25,0.2,0.7692307692307693,1.8,12.75,inf,0.6666666666666666,0.23076923076923078,1.9473684210526316,1.1111111111111112,0.3333333333333333,0.2857142857142857,0.13333333333333333,1.4,15.0,1.25,4.4,0.625,0.5384615384615384,inf,0.3333333333333333,inf,0.3333333333333333,0.625,0.5,0.0,0.75,2.25,1.75,2.6666666666666665,5.0,1.0,3.25,4.0,8.0,1.0,13.5,18.0,1.4285714285714286,1.0,6.0,,3.0,2.6666666666666665,2.6666666666666665,0.5,2.0,inf,3.142857142857143,1.6666666666666667,1.0,,1.0,,,1.0,5.0,2.0,4.0,1.5,0.25,0.25,0.0,inf,0.5,,inf
ぢ,0.0,0.0,,,,,,0.0,inf,1.0,,0.0,,,,,1.0,,,,,,,,,0.0,,0.0,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,inf,,,,,,,,,
づ,0.0,inf,inf,inf,0.0,,inf,inf,,0.0,,inf,,,,,2.0,1.0,inf,2.0,inf,inf,,,inf,inf,,,,,1.0,inf,,inf,,inf,1.0,0.0,inf,inf,inf,inf,,inf,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,
で,0.0,2.727272727272727,7.5,2.3333333333333335,0.2727272727272727,0.7142857142857143,2.4285714285714284,4.75,1.0,1.2857142857142858,0.5,1.4444444444444444,2.0,1.0,0.2,2.0,10.0,3.25,0.5,1.9090909090909092,2.0,0.0,0.0,inf,3.0,0.25,0.0,0.0,,0.0,0.8571428571428571,0.5,0.6666666666666666,1.75,0.16666666666666666,1.2,0.8,2.0,2.0,inf,inf,1.1666666666666667,6.0,1.0,,1.0,1.6666666666666667,3.0,3.0,,inf,1.0,inf,,0.0,1.0,,,1.0,9.0,1.0,,3.5,1.0,0.0,2.3333333333333335,0.0,inf,,2.0
ど,0.12903225806451613,8.0,11.916666666666666,0.3333333333333333,0.08333333333333333,0.4074074074074074,1.6,4.923076923076923,1.3333333333333333,0.5384615384615384,0.3333333333333333,0.6842105263157895,0.5714285714285714,0.0,0.5,2.1666666666666665,3.4,5.833333333333333,0.8333333333333334,1.0,0.1111111111111111,0.5,0.0,0.16666666666666666,0.6666666666666666,0.36363636363636365,0.4444444444444444,0.18181818181818182,0.25,0.0,0.3695652173913043,0.8333333333333334,3.0,0.3125,1.6666666666666667,1.5,1.0,1.0,0.75,2.8181818181818183,12.0,0.5454545454545454,1.2857142857142858,0.5833333333333334,,1.6,5.5,1.3636363636363635,0.3333333333333333,1.0,2.5,0.9,inf,0.0,inf,0.2,,,0.1111111111111111,1.0,0.11764705882352941,0.4,0.06666666666666667,0.3333333333333333,0.7142857142857143,0.5,0.0,0.5,2.0,0.6666666666666666
ば,0.23076923076923078,5.416666666666667,6.75,0.375,0.06666666666666667,0.5,1.5625,7.625,1.0,0.3333333333333333,0.07407407407407407,0.5862068965517241,2.2857142857142856,0.5,0.0,1.875,1.25,3.0,0.8333333333333334,1.9090909090909092,0.625,0.375,0.0,0.5,1.0,0.09090909090909091,0.0,0.4,0.0,0.0,0.21428571428571427,0.6,3.0,0.5,0.0,0.5789473684210527,1.6666666666666667,2.2,2.8,4.2,7.666666666666667,0.5,1.0,0.2,,0.3333333333333333,1.5,12.0,0.0,0.3333333333333333,1.0,0.875,1.0,0.0,,0.5,0.0,,1.0,8.5,1.0,2.0,3.0,,0.0,inf,,1.0,0.0,0.0
び,0.10344827586206896,1.75,5.769230769230769,0.2222222222222222,0.21428571428571427,0.22727272727272727,1.3571428571428572,2.1333333333333333,0.375,0.2857142857142857,0.07407407407407407,0.3142857142857143,1.1818181818181819,0.0,0.5,0.3,0.5555555555555556,3.4,0.4,1.6,0.18181818181818182,0.21428571428571427,0.0,0.5,0.1111111111111111,0.0,0.0,0.16666666666666666,0.0,0.09090909090909091,0.23076923076923078,1.0,0.5,1.25,0.0,2.0,0.6666666666666666,0.6363636363636364,3.0,3.75,7.0,inf,1.25,0.4166666666666667,,1.0,inf,1.5,0.0,0.6666666666666666,inf,0.5,2.0,,0.0,0.25,,inf,,2.5,0.5,1.0,3.0,0.0,0.0,,,2.0,,
ぶ,0.4117647058823529,3.0,46.5,0.0,0.06666666666666667,0.875,1.1538461538461537,4.8,2.125,0.42105263157894735,0.1111111111111111,0.6296296296296297,0.6666666666666666,0.0,0.2,0.6666666666666666,0.3125,8.75,0.5,5.666666666666667,0.3333333333333333,0.1111111111111111,,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,,0.0,0.8571428571428571,0.11764705882352941,0.6666666666666666,0.3333333333333333,0.2,2.5,2.0,1.8,0.4,2.6666666666666665,7.0,0.0,0.6666666666666666,0.0,,0.6666666666666666,2.5,1.625,inf,1.0,2.0,1.375,3.0,0.0,,0.6666666666666666,,,0.2857142857142857,15.0,0.3333333333333333,0.3333333333333333,1.0,,inf,0.5,,2.0,0.0,2.0
べ,1.6666666666666667,9.0,5.833333333333333,inf,0.0,0.6,4.0,2.4,inf,2.0,0.0,1.2,1.0,inf,inf,3.5,3.0,7.0,4.0,15.0,1.0,0.5,0.0,inf,1.0,0.0,0.0,,,,1.0,0.2,5.0,1.0,,1.25,1.5,1.6666666666666667,inf,inf,inf,inf,inf,0.0,,inf,inf,inf,,3.0,inf,2.0,inf,inf,,4.0,,,1.0,3.0,,inf,,1.0,1.0,inf,inf,inf,,
ぼ,0.2857142857142857,20.0,28.333333333333332,0.0,0.2,1.25,7.333333333333333,7.0,1.5,0.125,0.4444444444444444,2.142857142857143,8.0,0.0,0.4,0.5555555555555556,1.4545454545454546,2.4,5.0,4.333333333333333,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.6666666666666667,5.0,inf,0.5,,4.5,inf,2.6666666666666665,5.5,5.333333333333333,17.0,1.0,1.75,,,5.0,1.0,19.0,1.0,3.0,,1.25,2.0,inf,,4.0,,,inf,1.4,inf,inf,0.0,1.0,1.0,,,inf,,
ぱ,0.5,8.0,2.0,0.0,0.3333333333333333,0.7,1.3333333333333333,6.666666666666667,0.5,1.6666666666666667,1.0,0.3333333333333333,1.1764705882352942,0.0,,4.5,6.0,inf,4.0,6.4,1.6666666666666667,1.0,inf,inf,,0.0,,6.0,0.0,0.0,4.0,inf,inf,,0.0,6.0,inf,inf,2.3333333333333335,2.0,inf,1.0,3.0,0.5,,,0.5,3.0,1.0,1.0,,2.3333333333333335,inf,0.0,,inf,,,0.42857142857142855,2.0,0.0,,2.0,0.0,,1.0,,inf,0.0,inf
ぴ,1.5,4.5,inf,0.0,0.0,1.0,1.0,inf,1.5,4.0,0.0,0.3333333333333333,5.0,0.0,0.0,1.0,2.5,inf,0.3333333333333333,7.0,inf,1.0,,0.3333333333333333,inf,0.0,0.0,0.5,0.0,,inf,inf,inf,0.0,1.0,inf,1.0,inf,0.5,inf,4.0,1.0,inf,,,0.0,,1.0,0.0,,1.0,0.0,inf,0.0,,0.0,,,inf,inf,,,,0.0,,,1.0,inf,,
ぷ,0.4444444444444444,1.5714285714285714,3.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.7142857142857143,0.0,0.6666666666666666,0.8571428571428571,0.1,0.9047619047619048,0.0,0.3333333333333333,1.4285714285714286,0.375,3.0,0.18181818181818182,4.8,1.0,0.3333333333333333,,0.0,0.0,0.125,0.0,0.5,0.0,0.2,5.0,2.0,inf,0.0,0.5,inf,inf,inf,1.1428571428571428,0.75,9.5,0.6666666666666666,0.42857142857142855,0.0,,0.0,0.25,1.6666666666666667,0.0,0.0,inf,0.08333333333333333,1.0,0.0,,2.0,,,0.0,2.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ぺ,3.0,2.0,,1.0,0.0,0.2857142857142857,1.0,2.0,inf,1.6666666666666667,2.0,3.0,6.0,,inf,inf,inf,,inf,inf,inf,inf,,,0.0,inf,,,,0.0,inf,,inf,,0.0,,0.0,,inf,inf,6.0,inf,inf,,,,,inf,,,,inf,inf,,,,,,,0.5,inf,,inf,,,inf,,inf,1.0,
ぽ,0.4,1.0,,1.0,2.0,0.25,1.0,inf,0.0,1.5,0.0,0.5,5.0,0.0,0.0,1.0,2.5,inf,0.5,15.0,inf,0.0,0.0,1.0,2.0,0.0,0.0,,,0.0,0.3333333333333333,,inf,1.0,,inf,3.0,inf,inf,4.0,7.0,0.0,inf,,,0.0,0.0,inf,0.0,1.0,,inf,inf,,,0.0,,,0.5,1.5,inf,,0.5,,,0.0,,inf,,1.0
